file,class,name,verdict,message,errors_in_stacktrace,errors_in_system_err,type,num,test_to_be_run,order
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,134,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,134,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,134,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,134,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,134,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,134,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,138,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,138,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,138,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,138,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,138,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,138,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,138,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,138,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,138,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,98,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,98,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,98,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,98,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,98,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,98,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,98,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,98,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,98,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,48,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,48,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,48,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,48,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,48,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,48,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,48,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,48,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,48,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,162,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,162,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,162,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,162,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,162,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,162,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,162,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,162,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,162,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,43,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,43,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,43,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,43,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,43,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,43,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,43,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,43,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,43,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,21,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,21,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,21,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,21,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,21,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,21,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,21,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,21,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,21,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,128,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,128,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,128,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,128,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,128,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,128,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,128,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,128,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,128,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,108,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,108,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,108,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,108,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,108,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,108,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,108,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,108,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,108,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,20,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,20,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,20,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,20,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,20,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,20,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,20,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,20,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,20,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,159,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,159,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,159,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,159,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,159,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,159,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,159,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,159,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,159,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,113,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,113,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,113,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,113,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,113,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,113,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,113,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,113,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,113,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,144,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,144,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,144,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,144,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,144,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,144,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,144,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,144,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,144,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,3,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,3,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,3,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,3,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,3,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,3,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,3,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,3,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,3,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,161,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,161,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,161,,same
,tests.test_cli.TestColoredFunction,test_colored,Passed,NO MESSAGE,,,,161,,same
,tests.test_cli.TestCliFunction,test_cli,Passed,NO MESSAGE,,,,161,,same
,tests.test_twselib.TestTWSELIB,test_get_cookie,Passed,NO MESSAGE,,,,161,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_info,Passed,NO MESSAGE,,,,161,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_otc,Failed,"AssertionError: &#x27;otc_5425.tw_20241129&#x27; != &#x27;otc_5425.tw&#x27;
- otc_5425.tw_20241129
+ otc_5425.tw","[""E       AssertionError: 'otc_5425.tw_20241129' != 'otc_5425.tw'"", 'tests/test_twselib.py:23: AssertionError']",,,161,,same
,tests.test_twselib.TestTWSELIB,test_get_stock_key_tse,Failed,"AssertionError: &#x27;tse_0050.tw_20241129&#x27; != &#x27;tse_0050.tw&#x27;
- tse_0050.tw_20241129
+ tse_0050.tw","[""E       AssertionError: 'tse_0050.tw_20241129' != 'tse_0050.tw'"", 'tests/test_twselib.py:20: AssertionError']",,,161,,same
,tests.test_cli.TestAlignmentFunction,test_alignment,Passed,NO MESSAGE,,,,74,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_alphabet,Passed,NO MESSAGE,,,,74,,same
,tests.test_cli.TestAlignmentFunction,test_alignment_digit,Passed,NO MESSAGE,,,,74,,same
